,text,label,target
2441,"যারা নিজের গার্লফ্রেন্ডকে চাঁদ ভাবিস তারা জেনে রাখ, চাদের বুকে আপাতত ১৭ জন উঠেছিলো আর সেখানে কুকুরও ছিলো। ",Neutral,0
2442,বিয়ে বাড়িতে বউয়ের কমন পোজ এমনই হয়। ,Neutral,0
2443,নিজের নষ্ট ফোন ছোট ভাইকে ২০০ টাকায় বিক্রি করার পর। ,Neutral,0
2444,দারুন অফার ২৯৯ টাকা রিচার্জে একটি বউ ফি মেয়াদ ৩ দিন। ,Neutral,0
2445,"ভিনদেশী হাথুরুসিংহের কাছে দায়িত্ববোধ শেকা উচিৎ অভিনেত্রী শেখ হাসিনার, মেরা দিলহে হিন্দুস্তানী আর কত? ",Hateful,1
2446,"যখন আমি বাড়ি থেকে বের হয়ে কমলাপুর রেলস্টেশনে গিয়ে রাত কাটানোর জন্য বেঞ্চে শুয়ে থাকি এবং দেখতে পাই, আমার বন্ধুও এখানে পাশে শুয়ে রয়েছে। ",Neutral,0
2447,"জুমার দিনে ঝগড়া করছে মাস্ক এবং টুপি নিয়ে, আরেক জন এসে তাদের জিজ্ঞাসা করে দুইজনেরই দাড়ি কোথায়? ",Hateful,1
2448,লবনের দাম বাড়ে নাই। হতাশ নিবেন না। ,Neutral,0
2449,প্যারাসিটামল ২ বেলা। এটা একটা চিকৎসা পথ্য। ,Neutral,0
2450,বাংলাদেশে হিন্দু মন্দিরে চলছে মুসলিম নিধন প্রশিক্ষণ।,Hateful,1
2451,কল রেইট বাড়ছে। তাতে আমাদের কি? মিসকলের রেট তো বাড়ে নাই। ,Neutral,0
2452,স্কুলে এসে ছাত্রদের চুল মেপে বেড়ানো শিক্ষক আর অন্যান্য শিক্ষক। ,Neutral,0
2453,দুধ বড় হচ্ছে না? আমার সাথে যোগাযোগ করুন।,Hateful,1
2454,আজও কি মনে পড়ে এটার কথা? তখন জীবনটা আসলেই অনেক সুন্দর ছিলো। ,Neutral,0
2455,বার্মার মুসলিম গণহত্যা বন্ধ করুন। অন্যথায় বিশ^ মুসলিমের পক্ষ থেকে জিহাদের ডাক আসবে - ইমরান খাঁন। ,Hateful,1
2456,প্রেমিকাকে ধর্ষণ করে হত্যা। কি নির্মম এবং নিষ্ঠুর আচরন।,Hateful,1
2457,এই নে তোর জন্য গার্লফ্রেন্ড দিলাম আর কোনদিন আমাকে ডিসটার্ব করবি না গফ চাই বলে। ,Neutral,0
2458,ঈমানদারদের মিশন মানুষের উপর কোন জুলুম অত্যাচার চলতে দেয়া হবে না। ,Hateful,1
2459,কেন্দ্রীয় সরকারের নয়া কৃষি আইন বাতিলের দাবিতে রাজভবন চলো। ,Hateful,1
2460,"ছু মন্তুর ছু , কালি কুত্তার গু! এটা একটা মন্তর যা দিয়ে বাল ফেলানো যাবে।",Hateful,1
2461,নিশ্চিন্তে লুটপাট ও অবৈধ শাসন চালিয়ে যেতে একে একে সব তুলে দেয়া হচ্ছে বিদেশিদের হাতে। ,Hateful,1
2462,"কে দোষী, বেড়িয়ে এলো থলের বিড়াল। ",Hateful,1
2463,সমাজে নোংরামীকে বৈধতা দেওয়ার জন্য মুখোশধারী এসব কীটগুলো কাজ করে যাচ্ছে। ,Hateful,1
2464,"মাওলানা বেশি বাড়াবাড়ি করিওনা, কথা কম বলো। ",Hateful,1
2465,প্রদীপ এর সমস্ত কুকীর্তি ফাঁস লাখ লাখ টাকার কাল ব্যবসা।,Hateful,1
2466,"এই কোডটি লিখলে সাথে সাথে চলে আসবে, ভূতের বাচ্চা জাফর ইকবাল।",Hateful,1
2467,বাসা থেকে কাঞ্চনজঙ্ঘা দেখা যাচ্ছে শুনে প্রতি রাতে মহাকাশ ঘুরে আসা নেশাখোর। ,Neutral,0
2468,"বান্ধবীর বিয়েতে গিয়ে তার বরকে দেখার পর, চাচা, আপনে? ",Neutral,0
2469,"যখন দেখি বাসায় মেহমানের সাথে তাদের পোলাপাইনও আসছে, তখন আমি। ",Neutral,0
2470,আমার বুকে ভরা মৌচাক তোর লইগা বানাইছি।,Hateful,1
2471,ভক্তের ফোন কেড়ে নিলেন সাকিব আল হাসান পওে ফোন ভেঙ্গে ফেললেন। ,Hateful,1
2472,"তারপর একদিন আব্বুর মানিব্যাগ থেকে পাঁচশত টাকা চুরি হলে, আব্বু যখন এই নিয়ে চিল্লাচিল্লি করা শুরু করে,তখন আমি। ",Neutral,0
2473,"বন্ধুরা মেয়েটার কাছে যাওয়ার পর মেয়ে যখন বলে, কি ভাই সমস্য কি? নুনুতে সমস্যা নাকি? একথা শোনার পর বন্ধুরা । ",Neutral,0
2474,"জামায়াত-শিবির রাজাকার নয় , সাহসী বক্তার ওয়াজ। ",Hateful,1
2475,যুক্তরাষ্ট্র ও একটি ইহুদিবাদী রাষ্ট্রের নির্দেশেই সৌদি আরব ইরানের বিরুদ্ধে নেমেছে।,Hateful,1
2476,ছেলে দুটোকে চেনা চেনা মনে হচ্ছে? চুপচাপ মেনশন করে চলে যান। ,Neutral,0
2477,"আরেকটু জোরে চালাও চান্দু, তোমার নাম মরহুম এর খাতায় লিখে ফেলেছি। ",Neutral,0
2478,শিক্ষা প্রতিষ্ঠানে ভাঙচুর চলবে না তবে অস্ত্রবাজি চলবে- শেখ হাসিনা। ,Hateful,1
2479,"ছোট মোমবাতিগুলো জালানো হয়ে গেছে বড়ো মোমবাতিটা কি করবো? ঢুকিয়ে দাও। এই নাও, বাড়ারে আলমারিতে ঢোকাতে বলেছিলাম। ",Hateful,1
2480,"প্রিয় সুশীল, মনে পড়ে কি ২১ আগস্টের বর্বরতা। ",Hateful,1
2481,"মেনশন করুন তাকে, যে সেলমি ছাড়া কিছুই বোঝে না। ",Neutral,0
2482,"হাসিনাকে তুলসী গাবার্ড এর হুশিয়ারী, বাংলাদেশে হিন্দু নিধন বন্ধন করুন, নয়তো চরম মূল্য দিতে হবে। ",Hateful,1
2483,বিএনপিকে ফাঁসাতে আওয়ামীলীগের বাসে আগুন। ,Hateful,1
2484,"পাল্টা পাল্টি হুশিয়ারি ভারত-চীনের, ক্ষেপনাস্ত্র হামলার হুশিয়ারি। ইহুদিদেরকে ক্ষেপনাস্ত্র শেল্টার খুজতে হবে। ",Hateful,1
2485,"কাপুরুষের বাচ্চারা লাঠি হাতে রাস্তায় নামছো, যখন হরতালের ডাক দেওয়া হয়, তখন কোথায় ছিলে? ",Hateful,1
2486,"টাকার কত গরম ভাবুন, এটিএমে দিনরাত এসি চলছে। ",Neutral,0
2487,আমারে হনুমান মনে কইরেন না আমি কিন্তু মানুষ।,Hateful,1
2488,রং এর দুনিয়া। কেবল রং এর ছড়াছড়ি।,Neutral,0
2489,সেল্ফ ডিফেন্সের জন্য ৫ বছর ধরে ক্যারাটে শিখে বিপদের সময় যখন দেখো সামনের জন্য পকেট থেকে বন্ধুক বের করছে।,Hateful,1
2490,"যখন বড়ভাইকে বলি, আমাকে কোনো সাহায্য করবে নাকি? তখন বড় ভাই, আমি তো আছি। ",Neutral,0
2491,"ট্রানজিট নিয়ে শুধু তিতাসকে দিখন্ডিত করেণি, বরং আমাদের স্বাধীনাতাকে দিখন্ডিত করেছে ভারত।",Hateful,1
2492,বাঙালিদের  বাঙালি বললে খুশি হয় কিন্তু বিহারীদের বিহারী বললে রেগে যায় কেন ? ,Neutral,0
2493,শেষাবধি বেইমান হিসেবেই শপথ নিলেন এরশাদ।,Hateful,1
2494,"এই নে বাবা তোর জন্য একটা খেলনা গাড়ি কিনে আনছি। পরেরদিন, এই দেখ পামখা বানাইছি, পারবি তোরা বানাইতে? ",Neutral,0
2495,আনুশকা ও দিহানের ধর্ষনের ৩য় দফায় গোপন কল রেকর্ড ফাস। কে আস দোষী ? কি প্লান ছিলো তাদের? ,Hateful,1
2496,"যদি আমাকে ছাড়া থাকিস ভালো, আসবো না আর কখনো জ¦ালাতে। ",Neutral,0
2497,"ফেনীতে পেট্রোলবোমাসহ আওয়ামীলীগ নেতার ভাতিজা আটক, কেমনে কি? ",Hateful,1
2498,তথাকথিক মানবতাবাদী তাগুত গুষ্ঠি ফ্রান্সের আঙ্গুলের ঘ্রাণ নিচ্ছে। ,Hateful,1
2499,"যখন চাচাতো ভাই বলে, সে আর এই বাড়িতে থাকবে না। তখন আমি, ওইযে, ঐখান দিয়ে তোদের বাড়ি, যা ভাগ শালা । ",Neutral,0
2500,খব হয়রান লাগতাছে। খব মজা হইবো। ,Neutral,0
2501,"মাদ্রাসায় সত্যিকারের লেখাপড়া হয় না, জঙ্গী তৈরী হয় বলেছে তানিয়া আমীর তাকে জুতা মারুন। ",Hateful,1
2502,"চোরের মন পুলিশ পুলিশ, চোর কিভাবে ধরা খায় দেখুন। ",Hateful,1
2503,"খতনা করে আসার পর, সবাই যখন এসে লূঙি তুলে আমার ছ্ট্টো বন্ধুকে দেখতে থাকে। ",Neutral,0
2504,"শুটয়ে লাল করে দেব, নোরাংমি বের করে দেব। ",Hateful,1
2505,"ইসরায়েলি যে অস্ত্র দিয়ে আর্মেনিয়ার হামলা চালাচ্ছে আজারবাইজান, বাংলাদেশের সঙ্গে কৌশলগত সম্পর্ক নতুন উচ্চতায় নিতে চীনের প্রস্তুতি রাতভর গোলাগুলি, পাক হামলায় ভারতীয় সেনা নিহত। ",Hateful,1
2506,যখন যানতে পারি ছোটভাই উল্টাপাল্টা ফোন টিপে মেমোরি ফরমেট করে ফেলছে। ,Hateful,1
2507,"আমার কাছে কোন নকল নাই, স্যার। ",Neutral,0
2508,"ইতিহাসে ৫ জুলাই, জাহাঙ্গীর নগর বিশ^বিদ্যালয় ছাত্ররাজনীতির ইতিহাসে কলঙ্কজনক অধ্যায় রচিত। ",Hateful,1
2509,বন্ধুরা মিলে ঘুরতে যাওয়ার প্লানের প্রথম দিন আর যাওয়ার দিন। ,Neutral,0
2510,যখন আমি ক্লাস শেষ হওয়ার ৫ মিনিট আগে ক্লাসে প্রবেশ করি। আপনি যে শেষ পর্যন্ত আসছেন এতেই আমি খুশি। ,Neutral,0
2511,আব্বা কাছে বিয়ের কথা বলায় প্রতিবার কেলানি খাওয়ার পরেও যখন আর একবার বলতে যাই- জানি হোগায় লাথি খেতে হবে তাও একটা শেষ চেষ্টা করব।  ,Neutral,0
2512,খালেদা জিয়ার দীর্ঘশ্বাসের অবশ্যই হিসাব নেয়া হবে - সোহেল। ,Hateful,1
2513,"ইশরাকের হুকারে আওয়ামীলীগ, দিনের বেলা মাঠ ছাড়া আওয়ামীলীগ।",Hateful,1
2514,মুসলিম হয়েও কালীপূজা উদ্বোধন করলেন সাকিব। ,Hateful,1
2515,মা শিক্ষিত হোক বা না হোক সকল সন্তানের কাছে শ্রেষ্ঠ শিক্ষক মা। ,Neutral,0
2516,দাদির পানের বক্স থেকে জর্দ্দা দিয়ে পান খাওয়ার পর। ,Neutral,0
2517,বাংলাদেশ এখন আর গণতান্ত্রিক দেশ নয়। ,Hateful,1
2518,আইচে শহর থেকে ফুটানি মারতে।,Hateful,1
2519,"ছোট হলেও, জটিল মাল, মালটাকে চুদতে মন চায়। ",Hateful,1
2520,শিক্ষক ছাত্রীকে শিখাচ্ছেন কিভাবে সোশ্যাল ডিসট্যান্স বজায় রেখে চুমু করতে হয়। ,Hateful,1
2521,এ মেয়েটিও কি পোষাকের জন্যই খুন-ধর্ষিত হল? বাংলাদেশ ছাত্র ইউনিয়ন। ,Hateful,1
2522,খয়রাতের খ্যাতি আমার নাই দরকার।,Hateful,1
2523,"এমন সেনা চাই যে, পাকিস্তানকে চুদে দেবে। ",Hateful,1
2524,"ওরা আওয়ামীলীগ, ওদের হাত রঞ্জিত হাজারো বাঙালির রক্তে। ",Hateful,1
2525,"ঢাকায় শহীদ ইমদাদুল্লাহ ভাইয়ের জানাযায় পুলিশি বাধা, গেস্খপ্তার ৩ জন। জানাযাকেও ভয় পায় সরকার। ",Hateful,1
2526,শান্তিপূর্ণ ভাবে ফেসবুকে স্ক্রল করতে থাকা আমি। ,Neutral,0
2527,পুলিশ নিজ হাতে ভাড়াটে সন্ত্রাসীদের দ্বারা সনসাধারণের গাড়ীতে আগুন দিয়েছিল। ,Hateful,1
2528,"বিয়ের মৌসুম আসছে, শীত কাল। আমাদের মিষ্টির ব্যাবসার লাভ কিভাবে বাড়ানো যায়? ",Neutral,0
2529,নিজেকে গর্ভবতী মনে হচ্ছে। এমন টা হওয়ার তো কারন খুজে পাইনা শালা কি আমার গোয়া মারা শেষ কইরা দিল? ,Hateful,1
2530,"আওয়ামীলীগ একটি ইন্ডিয়ান পণ্য। ভারতীয় পণ্য বর্জন করি, আওয়ামীলীগ দিয়ে শুরু করি। ",Hateful,1
2531,"আচ্ছা তোমার ফ্রিজে কি পলিথিন ছাড়া মাংস রাখা যাবে? কতবার বলছি, পলিথিন না আনলে মাংস রাখতে পারবা না। ",Neutral,0
2532,"তুই বাটপার, তুই চিটার। তুই আবাল , তুই বলদ। তুই তিতলি, ধুর শালা এত বড় গালি কেউ দেয়?",Hateful,1
2533,ভালো ধর্ম বলে কিছু নেই। সব ধর্মই ভুয়া ও ফাউল। ,Hateful,1
2534,হাতের ফিমার ভেংগে চুরমার এই দিয়া হ্যান্ডেল মারব কেমনে? ,Hateful,1
2535,গোসলের ভয়ে বাড়ি থেকে পালিয়ে নিখোঁজ সুমাইয়া আর সাদিয়া। ,Neutral,0
2536,আমার সব বান্ধবীদের  বোনের চোখে দেখবা। ,Neutral,0
2537,ছোট বোনের বারবি ডলের জামা খুলার পর ১০ বছর বয়সি আমি। ,Neutral,0
2538,কাশ্মীর রণক্ষেত্রে পরিণত হয়েছে। কাশ্মীরের এই ঘটনা নতুন নয়। ,Hateful,1
2539,ভাদ্র মাস চলে আসলে লুচ্চা আর খানকির অবস্থা। ,Hateful,1
2540,"যাই হোক, বাসের হেল্পারের কাজ করেই চাচাতো ভাই আমাদের এখানে থাকা শুরু করলো। ",Neutral,0
2541,"আদা বাটা, রসুন বাটা। স্যান্ডি সাহা সবার পেছন চাটা। ",Hateful,1
2542,"মাইরে চুদি, মাইরে চুদি, মাইরে চুদি।",Hateful,1
2543,হেতেরে কেউ পানিতে চুবাস না কেরে?,Neutral,0
2544,"সাবধান, আয়ারল্যান্ডে ইমো ব্যবাহারকারীরা সাবধান। ",Hateful,1
2545,আপনি কি দেখেছেন? বুলডোজার দিয়ে রিক্সা গুড়িয়ে দেয়া হচ্ছে তাই না? আমি দেখছি একটা স্বপ্ন বুলডোজার দিয়ে গুড়িয়ে দেওয়া হচ্ছে। ,Hateful,1
2546,ধুমপান হৃদরোগের কারণ। তারপরও মানুষ ধুমপান ছাড়ে না।  ,Neutral,0
2547,হিন্দু জিন মুসলমান হতে চায় কিন্তু নাস্তিক জীনের বাধা। ,Hateful,1
2548,"রাজ্যপালের কাছে ১২ টি অভিযোগ বিজেপির, রাজ্যপালের হস্তক্ষেপ দাবী। ",Hateful,1
2549,"চোখের পানি ধইরা রাখতে পারলাম না, আমার দেখা সবথেকে বড় এক্সিডেন্ট। ",Neutral,0
2550,"যেই দেশে বিশ^জিৎ হত্যার বিচার হয় না, সেই দেশে রিফাত হত্যার বিচার হবে কেমন করে? ",Hateful,1
2551,চেহারার সাথে ছোলার তুলনা করা হয়েছে।   পানিতে ভিজানোর আগে ও পানিতে ভিজানোর পরে। ,Neutral,0
2552,পর্ণ দেখার সময় যখন চাটাচাটির সিন চলে তখন আমি। ,Hateful,1
2553,স্যার যখন কে গান শোনাব জি্েজ্ঞস করে আর আমার বেস্ট ফ্রেন্ড আমার নাম বলে দেয়। ,Neutral,0
2554,সেই মুহুর্ত যখন জানতে পারি আব্বায় ক্রাশের লাগে মোর বিয়া ঠিক করছে। ,Neutral,0
2555,দুই মিনিট চ্যাট করার পর ছেলেরা জানতে চায় বয়ফ্রেন্ড আছে কিনা? আর মেয়েরা বলে রিচার্জ করে দাও। ,Neutral,0
2556,বাসায় নিয়ে তরুনীকে ধর্ষণ।  দেশের পরিস্থিতি বেসামাল। ,Hateful,1
2557,"আমি চাঁদ, তুমি তারা। তোমার মুখটা কেমন ব্যাঁকা বাড়া। ",Hateful,1
2558,"চীনে আইপিএল সরাসরি দেখা যাবে এটা শোনার পর চীন সরকার, তাতে আমার বাল ছিড়া গেলো। ",Hateful,1
2559,"প্রবাসীদের  জন্মের ঠিক নেই , প্রবাসীরা জারজ সন্তান। ",Hateful,1
2560,রোহিঙ্গারা জাতিগত নির্মূলের শিকার: জাতিসঙ্ঘ। ,Hateful,1
2561,আমি আর আমার স্ত্রী সবাই আমাদের জন্য দোয়া করবেন। ,Neutral,0
2562,"দূর্নীতি এখন ক্যান্সার, প্রয়োজন চিকিৎসা। ",Hateful,1
2563,প্রেম করার অনেক চেষ্টা করেও যখন আপনার বন্ধুরা ব্যর্থ হয়। ,Neutral,0
2564,আনুশকার সাথে দিহান যেভাবে করেছে সিসি টিভি ফুটেজ। ,Hateful,1
2565,যখন মনে করি স্কুলে পড়তে যাব তখন আমার অবস্থা আর যখন মনে করি স্কুলে মাগি বাজি করতে যাব তখন আমার অবস্থা। ,Hateful,1
2566,বাংলাদেশের রাস্তা ও কানাডার রাস্তা। ,Neutral,0
2567,"পিলখানা হত্যাকাণ্ড, স্বাধীন বাংলাদেশের ইতিহাসে ভয়াবহতম ষড়যন্ত্র। ",Hateful,1
2568,ও নিশ্চয়ই অন্য মেয়ের কথা ভাবতেছে। আমার ছেলে যদি গীর্জার পাদ্রী হয়ে যায় তাহলে তাকে ফাদার ডাকবো নাকি নাম ধরে ডাকবো? ,Neutral,0
2569,মারামারি যখন শেষ তখন পুলিশ আধমরা গুন্ডাদের এ্যারেস্ট করে। ,Neutral,0
2570,"এই জানোয়ারটাকে চিনে রাখুন, এ জানোয়ারই নিরীহ ছাত্রদের উপর হামলা চালিয়েছে।",Hateful,1
2571,"আমার কাছ থেকে প্রশংসা পাওয়ার পর, কুদ্দুস মনে মনে, তিন সন্তানের বাপ কি এমনি এমনি হইছি ব্যাটা? ",Neutral,0
2572,"সুখে, দুঃখে একসাথে থাকা, এভাবেই থাকতে চাই আজীবন। ",Neutral,0
2573,"কেউ একটা হাত দিবি রে, জাস্ট এইভাবে একটা ছবি তুলে আবার ফেরত দিয়ে দিতাম। ",Neutral,0
2574,"তোরে চেনা চেনা লাগে, তুই তো অতীতের স্বৈরাচার এরশাদ। বর্তমানে তুই একটা দালাল। ",Hateful,1
2575,এত দেশের এত সাপ ব্যঙ খাইলাম কিছু হইল না। গাবতলী আইসা ২০ টাকার হালিম খাইয়া আজ আমার ডায়রিয়া। ,Hateful,1
2576,"অনেক দিন স্কুল কামাই দেয়ার পর ক্লাসে গেলে যখন টিচার জিজ্ঞেস করে, এতদিন আসো নই কেন? আমার জীবিত দাদা বলে, আমারে ফাসইস না কইলাম। ",Neutral,0
2577,খারা তোগরে বানাইতাছি। তোগো হোগার উপরে কয়ডা দিমু আনে। ,Hateful,1
2578,"আব্বুর মানিব্যাগ থেকে বড় অংকের টাকা মেরে দেয়ার পর, পিছনে থাকা আমার ছোট ভাই। বখশিশ দিনে না স্যার? ",Neutral,0
2579,"মুসলমান নামধারী যেসব কুলাঙ্গার শ্যামল কান্তি ভক্তের অনুকরণে রাস্তায় কান ধরে দাঁড়িয়েছিল, এবারতো নাসিমের পায়ে শ্যামল কান্তির মত কুর্নিশ করতে হবে।",Hateful,1
2580,কেন জেলে মরতে চান খালেদা জিয়া? ,Hateful,1
2581,আমার লগে খেলবি ?  আয় আমার কাছে আয় দেখি তোর কি আছে? ,Hateful,1
2582,উন্নয়নের জোয়ারে লূঙ্গি আজ বিপদ সীমার কাছাকাছি পৌঁছে গেছে। ,Hateful,1
2583,"আওয়ামী পুলিশের লাঠিচার্জে নার্সের গর্ভপাত, আসলেই কি আমাদের লজ্জা আছে? ",Hateful,1
2584,মিডিয়ার নুতন মিশন- জামায়াতের নতুন আমির হওয়ার প্রথম দিনেই হয়ে গেলেন রাজাকার কমান্ডার। ,Hateful,1
2585,"স্কুল কলেজ খুলে অযথা বিরক্তি করবেন না, আমি নিজেকে নিজের মতো গুছিয়ে নিয়েছি। ",Neutral,0
2586,যখন তোমার অজান্তেই কেউ তোমার বাঁড়া টিপে ধরে। ,Hateful,1
2587,"ভার্সিটি পড়–য়া দামড়া বফের সাথে প্রথম রুমডেট স্বার্থকভাবে সম্পন্ন করার পর ১৬ বছরের নিব্বা তাদের বন্ধুকে বলছে, এত্ত বড়। ",Hateful,1
2588,"মেনশন করুন তাকে, পোজ দিতে যে ওস্তাদ। ",Neutral,0
2589,"মহাপুরুষরা বলে গেছেন বউকে ভালোবাসো, কিন্তু কার বউকে ভালোবাসবো তা বলে যাননি। ",Neutral,0
2590,যখন তুমি মেহেদী হাতে লাগাও আর যখন মেহেদী নামের কেউ তোমায় লাগায়। ,Hateful,1
2591,গ্রামের মেম্বার পদে নির্বাচন করলেও এরা ফেইল করতো কিন্তু আওয়ামীলীগের পা চেটে বিনা ভোটে এমপি হয়ে এখন এরা জাতীয় সংসদে। ,Hateful,1
2592,"ঝসড়ার সময় বাঙালির বিখ্যাত ডায়লগ, তুই আমারে চিনস/তুই জানস আমি কে?",Hateful,1
2593,পরিবারের ছোট মেয়ে এমন এক প্রাণী যাকে দেখে শয়তানও ভয় পায়। ,Neutral,0
2594,"যখন দেখি বড়ভাই আমাকে আশ^স্ত করছে যে, আমি থাকতে তোর কিচ্ছু হবে না। ",Neutral,0
2595,"জানু, কালকে আমরা শপিং এ যাবো, বাইরে খাবো, সিনেমা দেখবো, আর ঘুরবো, তাইলে পরশু একসাথে মাজারে গিয়ে ভিক্ষা করবো। ",Neutral,0
2596,আমি যখন ক্লাসের মধ্যে গালাগালি দিতে থাকি আর স্যার এসে আমার পিছনে দাড়ায়। ,Hateful,1
2597,"যখন দেখি অন্য আরেকটি জীন এসে আমাকে বলে, ভাই, শুধু শুধু আমার গার্লফ্রেন্ড রে ডিস্টার্ব করতেসেন কেন শুনি!",Neutral,0
2598,আমার বেস্টুর যেনো ২০ টা বাচ্চা হয়। ,Neutral,0
2599,"যে দেশে খুন, গুম, রাহাজানি ও ধর্ষণ করার পরেও আসামি জামিন পেয়ে যায়, সে দেশে তো অপরাধ বাড়বেই। ",Hateful,1
2600,"মেনশন করুন আপনার সেই ফ্রেন্ডকে, যাকে এই জুতা গুলো গিফট করতে চান। ",Neutral,0
2601,যখন তার কোন বেস্ট ফ্রেন্ড ছিলো না আর যখন তার অনেকগুলো ফ্রেন্ড। ,Neutral,0
2602,জয়ার উপর ক্ষিপ্ত টলি তারকারা। ,Hateful,1
2603,প্রতিটা পরিবারেই একটা ভালো মেয়ে থাকে আর সেটা হলো বাড়ির ছোট মেয়ে। ,Neutral,0
2604,কুমিল্লায় পরিবেশ অধিদপ্তরের ডিডির অফিসে তালা মেরে দেওয়ার হুমকি। ,Hateful,1
2605,"সৌন্দর্য্য চেহারায় নয়, মনে বাস করে। ",Neutral,0
2606,"সে অনেক দিন আগের কথা, সন্ধা হলেই পড়তে বসতাম। ",Neutral,0
2607,"বলদেরা না বলবে। এখন বলো, তুমি কি বলদ? ",Hateful,1
2608,"তেমন কিছু না, ভোর সকালের একটি সংবাদ মাত্র, শক্ত অবস্থানে সোনা। ",Neutral,0
2609,"আক্রমণ করতে পারে মিয়ানমার, নিরাপত্তা বিশ্লেষক ইসরায়েলের সঙ্গে আরবদের চুক্তির মুলে যুক্তরাষ্ট্রের অস্ত্র বাণিজ্য। ",Hateful,1
2610,আজ উনি সিঙ্গেল বলে। এখানে একা একাই বসে আছেন। ,Neutral,0
2611,"হুমকির ভয় আমি করি না, জীবন থাকতে সত্য বলা বন্ধ করা যাবে না। ",Hateful,1
2612,"এমক একটা দেশের নাম বলুন, যেটা আপনার নামের প্রথম অক্ষর দিয়ে শুরু। ",Neutral,0
2613,"ধুর মিয়া! আজকে বাজি ধইরা যে বাজে ভাবে হারছি, আর জীবনে জুয়াই খেলমু না। ",Neutral,0
2614,ঝিনাইদহে হচ্ছে কি? কোথায় আইনের শাসন? ,Hateful,1
2615,"স্যার, আপনি কি দুর্ঘটনায় আহত হইছেন? না আমি নাগিন ড্যান্স দিতেছি। ",Hateful,1
2616,বিদায় বেলায় হাসিনা ও জয়ের হরিলুট। ,Hateful,1
2617,বিয়েবাড়িতে নতুন বউ এর সাজ নিয়ে চর্চা করতে ব্যস্ত কাকিমারা। ,Neutral,0
2618,মোজার কথা শুনে আমার মাথায় একটা শয়তানি বুদ্ধি এসে পরল। ,Neutral,0
2619,"তাইওয়ান-হংকংয়ে আগুন নিয়ে খেলছে চীন, এর শেষ কোথায়? ",Hateful,1
2620,"জীবনে প্রথম যেদিন মিয়া খলিফার নাম শুনেছিলাম, ভেবেছিলাম বড় কোনো মাওলানা হবে হয়তো। ",Neutral,0
2621,রাণী না খুনি ? অপরিচিত ব্যাক্তিকে বিশ^াস করিবার চূড়ান্ত ফল। ,Hateful,1
2622,চ্যাটিং কাকে বলে? মনের ভাষা টিপে টিপে প্রকাশ করাকে চ্যাটিং বলে। ,Neutral,0
2623,ভারত পাকিস্তান যুদ্ধে বাংলাদেশের লাভ কি হবে আল্লাহই ভালো জানে। ,Hateful,1
2624,লাগানোর পূর্বে ঝাকিয়ে নিন। এরপর আচ্ছা মত লাগিয়ে দাও। ,Hateful,1
2625,"এই বছরের সেরা কর্মচারী।  নিজের ডিম থাকুক বা না থাকুক, মালিকের ডিম যেন নষ্ট না হয়। ",Neutral,0
2626,বাংলাদেশে জঙ্গিবাদের  উত্থানে বাংলাদেশ আওয়ামীলীগ এর ভূমিকা। ,Hateful,1
2627,সবার সামনে ওয়াজের মধ্যেই গুলি প্রদর্শন। ,Hateful,1
2628,ছেলের লম্বা চুল অথচ ছেলেটা বখাটে কিংবা নেশাখোর নয় তখন সমাজ। ,Neutral,0
2629,"আম্মু চুল কেটে আসলাম, তোর এবারের চুল কাটা আমার পছন্দ হয়েছে। ",Neutral,0
2630,"এই ধর্ষকদের নীতি, আদর্শ এক এবং অভিন্ন। ",Hateful,1
2631,"ওস্তাদের মাইর শেষ রাতে, অটো পাস শেখালেন ভিপি নুর। ",Hateful,1
2632,প্রহসনের নির্বাচন মানিান। আমার ভোটের অধিকার ফিরিয়ে দে।,Hateful,1
2633,"জানিস বন্ধ আমার গার্লফ্রেন্ড বিষণ কিপটে, সারাদিন মির্সড কল দেয়।    আমার গার্লফ্রেন্ড তো মিসৃড কল দেয়ার পর ব্যালেন্স চেক করে। ",Neutral,0
2634,পুলিশকে হা-ডু-ডু খেলার জন্য হাসিনার দেয়া পোশাক। ,Hateful,1
2635,বাবা দেখো তোমার জন্য কি এনেছি? কি এনেছো বাবা? দেখি দেখি। ,Neutral,0
2636,কোনো কাজের জন্য যখন মায়ের কাছে মামাবাড়ির সুনাম করি। ,Neutral,0
2637,"নরেন্দ্রমোদির দুই গালে, জুতা মার তালে তালে। ",Hateful,1
2638,"আমি চললাম বাবু খুঁজতে, পিছন থেকে কেউ ডেকে কুফা লাগাবি না। ",Neutral,0
2639,"মেয়েদের কে সামনে দিয়ে নয়, পিছে দিয়েও করা উচিৎ? ",Hateful,1
2640,"মা আমার মতলব বুঝতে না পারায় হাসতে থাকা আমি, আমার মত শয়তান এই দুনিয়ায় একটাও নাই। ",Neutral,0
2641,আমি একটা কচি মাল পটিয়েছি বলে পাবলিকের হিংসা হয়। ,Hateful,1
2642,"মার লাথি, সিইসির মুখের উপর। মার শালাকে লাথি মার। ",Hateful,1
2643,"শুটিয়ে লাল করে দেব, তরকারি ঝাল করে দেব। ",Hateful,1
2644,বাংলাদেশের ট্রেন উদ্বোধনে ভারতীয় রাষ্ট্রদূত কেন? স্বাধীন বাংলাদেশের ট্রেনে ভারতীয় পতাকার রং কেন? ,Hateful,1
