,text,label,target
645,"বিউটি পার্লার এক আজব যাদুর কারখানা, যেখানে জরিনা প্রবেশ করে, আর বের হয় ক্যাটরিনা হয়ে। ",Neutral,0
646,বন্ধু বিয়ের কার্ড দিয়ে গেলো তাতে লেখা আছে স্টে হোম স্টে সেফ। এখন বুঝতে পারছিনা নিমন্ত্রণ করে গেলো নাকি যেতে বারণ করলো। ,Neutral,0
647,ঢেকে রাখলেই নিরাপদ। খোলা রাখলেই অনিরাপদ। ,Neutral,0
648,দিহান আনুশকার আসল ঘটনা ফাঁস করল চরমোনাই পীর। ,Hateful,1
649,দুষ্ট নারী হহতে সাবধান। তোমাকে ধংস করে দিবে। ,Neutral,0
650,সিটি কলেজের শিক্ষক ছাত্রদের পড়তে ডাকছেন। ,Neutral,0
651,ঝালকাঠীর মেয়েরা আজকাল যা করে তা দেখলে আর সহ্য হয় না। ,Neutral,0
652,"পরে যখন আমি বলি, না ভাই, আমার কাছে কোনো লিংক হবে না তখন, তাইলে তোমারে দিয়া আমার কি বালের কাম।  ",Neutral,0
653,ধুমপানের কারণে বউ অন্যের কাছে চলে যায়। ,Hateful,1
654,স্যার কয়েক হাজার পৃষ্ঠা হোম ওয়ার্ক দেয়ার পর ক্লাসের টপারদের অবস্থা। ,Neutral,0
655,পঙ্গপালকে বলে দিও। বাংলাদেশে আসার দরকার নেই। এদেশে যা খাবার ছিলো সব বঙ্গ বাল এ খেয়ে নিয়েছে। ,Hateful,1
656,এই মালডা কার জামাই? চুপচাম ম্যানশন করুন। ,Hateful,1
657,৩ মাসের প্রেমের পর মেয়ের অবস্থা আর ৩ বছর প্রেমের পর মেয়ের অবস্থা। ,Neutral,0
658,সাইকেলের চেইন ঠিক করে ছোট ভাই কে সাহায্য করার পর। ,Neutral,0
659,জুমার রাত তখা বৃহস্পতিবার দিবাগত রাতে দোয়া কবুল হয়। ,Neutral,0
660,"একটু পর যখন জীনকে জিজ্ঞেস করি, এই ব্যাটা জীন, তুই ছেলে না মেয়ে? ",Neutral,0
661,"চলো সবাই একটা করে দুঃখের কথা বলি, আমার বউ নাই। ",Neutral,0
662,রেইনকোর্ট আপনাকে বৃষ্টি থেকে সুরক্ষা দিবে আর মুুজিবকোট আপনাকে পুলিশ থেকে সুরক্ষা দিবে।,Hateful,1
663,মুক্তিযুদ্ধের নামে লুন্ঠনকারী দুর্নীতিবাজ রগচটা বদমেজাজী আ ক ম মোজাম্মেল হককে আপনারা আবারো আওয়ামীলীগের মন্ত্রী হিসেবে দেখতে চান? ,Hateful,1
664,"ইসলামবিরোধী প্রোপাগান্ডায় লিপ্ত ভারতীয় কুখ্যাত দালাল শ্রেণী, যাদের ইচ্ছা ভারত হবে মুসলিমবিহীন রাষ্ট্র। ",Hateful,1
665,১৯ সালের পর বিএনপির অস্তিত্বই থাকবে না। ,Hateful,1
666,কি দিনকাল এলো? যেটা পকেটে থাকার কথা সেটা হাতে আর যেটা হাতে থাকার কথা সেটা পকেটে। ,Neutral,0
667,আমার রুমে ঘুমাতে এসে আমার হাতে বেদম প্রহার খাওয়ার পর আমার ছোট ভাই। ,Neutral,0
668,"ধরো আমার নাম আমি আর তোমার নাম তুমি, তাহলে পাগল টা কে? আমি না তুমি? ",Neutral,0
669,আম্মু ৩০ মিনিট ধরে মাইর দিছে আর আব্বু বেডরুম থেকে ধমক দিছে। ,Neutral,0
670,ফ্রান্সে স্কুলশিক্ষকের হিং¯্র হত্যা ও মুসলমান-বিরোধী ভয়ঙ্কর ঘৃণা অভিযান। ,Hateful,1
671,কয়েকদিন পর থেকেই সবাই ঈদের দাওয়াত দিবে কিন্তু কেউ ঠিকানা দিবে না। এ কেমন দাওয়াত। ,Neutral,0
672,মতিঝিলের ফুটপাতে চাদাবাজির চিত্র। দেশটা রসাতলে গেল। ,Hateful,1
673,"আওয়ামী হায়েনাদের নিপীড়নে আজ ক্ষত-বিক্ষত মানচিত্র, রক্তাক্ত জাতি, হুমকির মুখে সার্বভৌমত্ত্ব। ",Hateful,1
674,"রাতের বেলা এক বড় ভাইয়ের সাথে ফুল স্পিডে বাইক চালিয়ে বাসায় ফিরতেছিলাম, এমন সময়- এইযে, এইখানটায় আমি এক্সিডেন্ট করে মারা গেছিলাম। ",Neutral,0
675,"তেমন কিছু না, আমর কলেজ পড়–য়া বন্ধু ক্লাস সিক্স এর নিব্বির জন্য হাত কেটে ফেলেছে। ",Neutral,0
676,ফাঁকা বাসায় তোমরা দুজন কী করছো? আনুশকাকে ধর্ষনের পর যেভাবে ধরা পরে দিহান। ,Hateful,1
677,"স্বরাষ্ট্রমন্ত্রী একজন বড় রাজাকার, তাকে ধরে ফাঁসি দিন। তাহলে বুঝতে পারবো আপনারা সত্যিকারে রাজাকারের বিচার করছেন।",Hateful,1
678,"সুষ্ঠু ভোট,ভোলায় টেবিলের নীচে প্রিজাইডিং অফিসার। ",Hateful,1
679,কঢ়ুর লতি কালার শাড়ীর সাথে কি কালার ব্লাউজ মানাইবে আপুরা একটু হেল্প করো। ,Neutral,0
680,"তারপর একদিন হিমু ফিরে আসলে যখন দেখি রুপা সারাক্ষণ শুধু তার স্বামীর খেদমত ই করছে, তখন আমি, এ আমি কোন সত্বী নারীকে ভালোবাসলাম। ",Neutral,0
681,লগি বৈঠার তান্ডবের কথা নতুন করে কি বলব? দেখুন আপনারাই। ,Hateful,1
682,"যেখানে নাস্তিক, সেখানে জুতা মার।",Hateful,1
683,যখন কারো বাসায় দাওয়াত খেতে যাই কিন্তু তাদের কাউকে চিনি না। ,Neutral,0
684,"রাগ উঠলে মাথা ঠিক থাকে না, মাথাটা একদম গরম হইয়া যায়। ",Hateful,1
685,মাস্ক না পরলে তোরে কুইট্টালবাম। ,Hateful,1
686,"অন্যরা আমার বোনকে যেভাবে দেখে, আর আমি আমার বোনকে যেভাবে দেখি। ",Neutral,0
687,"চীন-ভারত সীমান্তে উত্তেজনা ও যুদ্ধ, একটি ভু-রাজনৈতিক পর্যালোচনা। ",Hateful,1
688,সরকারকে সরাসরি হুমকি দিলেন। কিন্তু সরকার কারো কথায় কান দিচ্ছে না। ,Hateful,1
689,ভাইয়া কোথায় পড়েন? কেন? লোগো দেইখা তো অনেক চিল্লাস এখন বলতে পারোস না? ,Neutral,0
690,মোদিকে হুশিয়ারি এরদোগানের। এবার আর রক্ষা নেই ভারতের। ,Hateful,1
691,"বন্ধুর সাথে রেস্টুরেন্টে গেছিলাম, কোন হালায় ফেস এ্যাপ দিয়ে এই আকাম টা করছে, এখন বাসায় ভূমিকম্প চলে। ",Hateful,1
692,ভাইজানের মুক্তির দাবিতে রায়দিঘী রোড অবরোধ। ,Hateful,1
693,"দিহান আনুশকার কঠিন পরিনতি, আসল দায়ী কারা? ",Hateful,1
694,"ঈদ এর বখশিসে পাওয়া ১০০ টাকার নোটকে ভেঙে ১০ টি ১০ টাকার নোট নেওয়ার পর আমি, আমি বড়লোক হয়ে গেছি আমার কাছে বেশি টাকা। ",Neutral,0
695,"তারপর বন্ধুদের বললাম, ওসব জাগায় যাওয়ার কি দরকার অযথা ভয় পাবি খালি, চল তার চেয়ে শিশু পার্কে যাই। ",Neutral,0
696,"আম্মুর সামনে যখন বন্ধুর বউয়ের প্রশংসা করি তখন আম্মু বলে, তোর কি এখন বিয়া করা লাগবে? ",Neutral,0
697,"আওয়ামীলীগের মহসিন আলীর বক্তব্য অনুযায়ী তার ২ মেয়ে খবিশ সাংবাদিক, এরা জমুনা টিভিতে কাজ করে।",Hateful,1
698,"আমরা বেকার-ই ঝগড়া করে মরি, আর ওই দিকে মেসি নেইমার একসাথে রুটি বানায়। ",Neutral,0
699,ভারত আমাদের শত্রু বুঝতে পারাই বড় অর্জন। ,Hateful,1
700,"জোরে দে, জোরে দে। জোরে জোরে লাগা।",Hateful,1
701,বিয়েতে ১ লক্ষ টাকা যৌতুকে রাজি হবার পর যখন শালী জুতা চুরি করে ৫০ হাজার টাকা আবদার করে। ,Neutral,0
702,"বড় ভাই যখন বলে, তোকে ডাস্টবিন থেকে কুড়িয়ে এনেছি, তখন আমি মনে মনে বলি, বড় হলে আমি ঠিকই আমার আসল মা-বাবাকে খুঁজে বেড় করব। ",Neutral,0
703,"যখণ পরীক্ষার্থীরা পরীক্ষায় নকল করার পরিকল্পনা করতে থাকে এবং বলে আল্লাহ ভরসা, তখন শয়তান ও পরীক্ষার্থী । ",Hateful,1
704,চাঁদাবাজ আকবরের পদে এসআই জুয়াড়ি শাহিন পরে বদলি। ,Hateful,1
705,পরীক্ষার সময় প্রশ্নের উত্তর না লিখতে পারার জন্য মোহর কে উত্তর কানে কানে বলে দিয়ে সাহায্য করছে শঙ্খ স্যার। ,Neutral,0
706,ভাই যা বলে সবকিছুর সাথে সহমত হওয়ার সংস্কৃতিকে কী বলে? এগ্রিকালচার। ,Neutral,0
707,"যখন ২৪ বছরের ছেলে হয়েও বিসিএস ক্যাডার, তখন সবাই বলে, ভিতরেও স্ট্রং, বাইরেও স্ট্রং। ",Neutral,0
708,বরিশালে থাকেন? তাহলে তো নিশ্চয়ই অনেক কিউট আর ভালো মনের মানুষ আপনি। ,Neutral,0
709,আন্টি আম্মু কি বাসার চাবি দিয়ে গেছে? ,Neutral,0
710,"এটা খাদ্য না, এটা অত্যাচার|",Neutral,0
711,আর কতো চুষবি? আউট হয়ে গেল তো।,Hateful,1
712,মানুষরূপী পুলিশের নিষ্ঠুর নির্যাতনে পঙ্গু সিলেট মহানগর শিবির নেতা সোহেল।,Hateful,1
713,"স্যার ক্লাসে যখন সস্তা জোকস বলে, তখন ক্লাসের টপার বলে, স্যার আরো বলুন। ",Neutral,0
714,সাকিব আল হাসান কলকাতায় গিয়ে কালীপূজা উদ্বোধন সম্পর্কে ইসলাম কি বলে? ,Hateful,1
715,"যাদের বিয়ে, আর যার জন্য মানুষ বিয়ে বাড়ি যায়। ",Neutral,0
716,"রতনে রতন চেনে, শুয়রে চেনে কচু।",Hateful,1
717,যেসব বুদ্ধিজীবীরা খালেদার পক্ষে কথা বলে তারা শুয়োরের বাচ্চা থেকেও খারাপ। ,Hateful,1
718,ছোটবেলায় পিতা-পুত্রের অঙ্ক করতে গিয়ে যখন পিতার চেয়ে পুত্রের বয়স বেশি হয়ে যেত। ,Neutral,0
719,"আমার  ফোনের ব্যাটারি টা প্রেগনেন্ট, তোরা সবাই একটু প্রার্থনা কর যেন একটা আইফোন হয়। ",Neutral,0
720,"জুতা দিয়ে পিটালো রানু মন্ডলকে, অহংকার করে এইবার বিপদে রানু। ",Hateful,1
721,ফেইক আইডি দিয়ে বন্ধুকে প্রেমে ফেলে যখন তা সবার সামনে খোলাসা করি । ,Neutral,0
722,"ঘোর সাম্প্রদায়িক ও উগ্র ধর্মান্ধ সংগঠন হিন্দু, বৌদ্ধ, খ্রিষ্টান ঐক্য পরিষদ বাংলাদেশে নিষিদ্ধ ঘোষনা করা হোক। ",Hateful,1
723,"জঙ্গিবাদ, সন্ত্রাসবাদ ও ধর্মব্যবসায়ের বিপক্ষে লোকদেখানো সমালোচনা করে এখন জঙ্গী তকমা ঢাকার কুট কৌশলে ব্যস্ত জঙ্গী দল হিযবুত তাওহীদ। ",Hateful,1
724,"জানিনা কবে আসবে সেইদিন ্েযইদিন কোন মেয়ে তার বান্ধবীকে, আমার ফেসবুক আইডি দিয়ে বলবে এই দেখ এটা আমার জানের আইডি। ",Neutral,0
725,তুই যুক্তরাজ্য থেকে ওদের জন্য রড পাঠা। ,Neutral,0
726,আমি ঢুকার আগেই উনি ঢুইকা দিয়া ফালাইসে। ,Hateful,1
727,সত্যি করে বল ডাইনোসর বিলুপ্ত হয়ে গেছিল নাকি তোরা খেয়ে ফেলেছিলি? ,Hateful,1
728,"নায়ক যখন অনেক গরীব, কিন্তু নাইকার বাবা অনেক ধনী। ",Neutral,0
729,"আমার বিয়ের গাড়ির ফুল কেউ ছিড়বি না, বলে দিলাম।",Hateful,1
730,"কি দিন আসলো রে ভাই, সবাই দেখি দিন দিন ফর্সা হয় আর আমি দিন দিন চকলেট কালার হইতাছি। ",Neutral,0
731,নোবিতা তোর মাল তোকে ধোঁকা দিচ্ছে। ,Hateful,1
732,"গালি দিচ্ছো, নাকি আসলেই করবা? চুদলে আইসো রাতের বেলা।",Hateful,1
733,দালাল মিডিয়ার দালালী দেখে অবাক লাগে। ,Hateful,1
734,"বৃষ্টিতে ধুয়ে গেছে রক্তের লাল, মুছেনি তো হৃদয়ের দগদগে ক্ষত।",Hateful,1
735,পালানোর পথ খুঁজছে খুনীরা। এই খুনিরাই দেশটাকে শেষ করে দিল। ,Hateful,1
736,"পুলিশ একদিনে ১৮০০ জঙ্গি ধরে, কিন্তু ৬ জন জঙ্গিকে ধরতে আর্মি প্রয়োজন হয়। ",Hateful,1
737,"রাজধানীর গেহুারিয়ায় মসজিদ নির্মাণে হিন্দুদের বাধা, এলাকায় টানটান উত্তেজনা। ",Hateful,1
738,"আরে চলবে চলবে, যা আনছো দেখাও তারাতারি। ",Neutral,0
739,"বরগুনায় রিফাত হত্যা, হত্যাকারীদের সকলের ফাঁসি চাই। ",Hateful,1
740,পাকিস্তান ভারতের শত্রু তাদের সেনা পাকিস্তানের হাতে ধরা পরার পর তারা যেভাবে ফেরত দেয়। আর ভারত আমাদের বন্ধু আমাদেও সেনা ভারতের হাতে ধরা পরার পর তারা যেভাবে ফেরত দেয়। ,Hateful,1
741,"যখন দেখি বাসায় মেহমানের সাথে তাদের পোলাপাইনও আসছে তখন আমি, আগে কোলবালিশটা লুকিয়ে আসি। ",Neutral,0
742,পাত্রী চাই। সুন্দর পাত্রীর প্রত্যাশায় এই বিজ্ঞাপন। ,Neutral,0
743,"সাবাস মেক্রোকে হত্যা করে জেলে যেতে চাই, আলোচিত সেই বক্তব্য। ",Hateful,1
744,"অনেকদিন পর ব্যাটিং পাইছি,  এত্তগুলা আনন্দ লাগতেছে। ",Neutral,0
745,"ফটো সুন্দর হইছে, নাও, মিষ্টি মুখ করো। ",Neutral,0
746,হালার মুখে মুইত্তা দে। হালায় এক নম¦র ফাউল লোক। ,Hateful,1
747,সূচির গলায় ফাঁসির দড়ি লাগানো হবে। ,Hateful,1
748,"জোরে দে, জোরে দে। জোরে জোরে লাগা।",Hateful,1
749,"হাসিনার বার্তা নিয়ে প্রনবের কাছে তোফায়েল, ক্ষমতা ছাড়লে মেরে ফেলবে জণগন। ",Hateful,1
750,"২৫ বছর বয়সী আমি যখন জানতে পারি, ২০ বছর বয়সী মামাতো ভাইয়ের আজকে বিয়ে, তখন ২৫ বছরে কোন বালডা ছিড়লাম ভাবা আমি। ",Neutral,0
751,"তিতলি আমাকে একবার দে, আমিও একটু উড়াই। ",Neutral,0
752,আবার ভারতীয় পতাকার শাড়ি পড়ে হাসিনা বাংলাদেশের স্বাধীনতা দিবসের রাষ্ট্রীয় অনুষ্ঠানে। ,Hateful,1
753,"কয়টা বাসায় কাজ করো ? ৪ টা বাসায় আফা। তো ডিভোর্স হইলো ক্যান? না আফা শাশুড়িডা ভালো ছিল না, বাড়ীর সব কাম আমারে দিয়া করাইতো, তো এখন তোমারে ৪ টা বাড়িতে বসাইয়া খাওয়াতেছে? ",Neutral,0
754,ভালবাসা দিবি কিনা বল? কেউ আমারে বাঁচা। ,Neutral,0
755,"আজকালকার মেয়েদের অবস্থা, মেকাপের আগে আর মেকাপের পরে। ",Neutral,0
756,গার্লফ্রেন্ড কে আধ ঘন্টা শুধুমাত্র কিস করার দোনের যে অবস্থা হয়। ,Hateful,1
757,স্ত্রী-শালিকাকে হত্যার অভিযোগে রাজধানীতে আটক স্বামী। ,Hateful,1
758,"মিম এ প্রচুর হা হা পরছে, প্রায় সবাই মেয়ে। ",Neutral,0
759,কিছুক্ষন পর দেখি বন্ধু ও ভয়ের ঠেলায় বিড়ি ধরাইতাছে। ,Hateful,1
760,"যা তকদিরে লিখা আছে তা আসবেই, আর যা তকদিরে লিখা নাই তা আসার পরও চলে যাবে। ",Neutral,0
761,দালালের কাছ থেকে সিরিয়াল কিনে পরীক্ষা। ,Hateful,1
762,"কপালে বন্ধুক ধরে যদি বলা হয় একটাই ফোন করতে পারবি ফোন রিসিভ হলে মৃত্যু, মেনশন করুন যাকে ফোন করবেন। ",Hateful,1
763,"এই লন আপনার জন্য ফূল আনছি, পরের বার মেকাপবক্সটা আনিস। ",Hateful,1
764,"তোদের তো আমি এবনরমাল ভাবতাম, এখন তো দেখি তোরা পাগল।",Hateful,1
765,এই ধরনের পোষ্ট করার জন্যই কি আপনাদেরকে মোবাইল ফোন দিয়েছিলাম। ,Neutral,0
766,যখন তুমি সিংহ কিন্তু তোমার গফ তোমাকে বাবু বলে ডাকে। ,Neutral,0
767,"সুন্নাতে খাৎনা করার পর আত্মীয়-স্বজন, কই দেখি জিনিসটা? ",Neutral,0
768,অনেকদিন পর স্কুলে আসায় একটু ভাব নিয়ে ঢুকতেছি। ,Neutral,0
769,সংবাদপত্রে বিএনপি-জামাতের দুর্নীতি ও সন্ত্রাসের চিত্র। ,Hateful,1
770,আমি ফেসবুক বিশ^বিদ্যালয়ের একজন নিয়মিত ছাত্র। ,Neutral,0
771,ভারতীয় পণ্য বর্জন করলে কার বেশী ক্ষতি হবে? ,Hateful,1
772,"চোরের মায়ের বড় গলা, বলছে মাওলানা শাহীনুর হোসেন। ",Hateful,1
773,"যৌতুন না দেওয়ায় রাণীনগরে তালাকের পর দ্বিতীয় বিয়ে, সাফিয়া বিবির আত্মহত্যা। ",Hateful,1
774,রোহিঙ্গাদের নির্বিচারে হত্যার নির্দেশ ছিল রাখাইনে। আইসিসিতে দুই সেনা কর্মকর্তার স্বীকারোক্তি। ,Hateful,1
775,"চলো বাবা, আজকে একটা দাওয়াত খেয়ে আসবো, আম্মু পোলাও রোস্ট সবই তো খাইলাম কিন্তু দাওয়াত কই? ",Neutral,0
776,"জিনে এনে বাড়িতে দিয়ে গেছে, নিখোঁজের ১২ দিন পর প্রবাসীর স্ত্রীকে। ",Neutral,0
777,সাবেক ছাত্রলীগ নেতা সিইসির পদত্যাগ চাই। ,Hateful,1
778,"২০৫০ সালে বিলুপ্ত হয়ে যাবে, এমন কিছূ প্রাণীর নাম বলো তো। মামা, চাচা, খালা, ফুফু ইত্যাদি, কারণ সবাই এখন একটার বেশি সন্তান নিচ্ছে না। ",Neutral,0
779,বলুন দেখি ভুমি কম্প মাপার যন্ত্রের নাম কি? ,Neutral,0
780,"বালের মতো বউ, একটি বাচ্চা বউয়ের গল্প। ",Hateful,1
781,হজরত মহাউম্মাদ ও কুত্তা বিলাই। ইসলাম ধর্মের প্রিয় নবীকে কটুক্তি। ,Hateful,1
782,"একটা দুইটা নাস্তিক ধর, ধইরা ধইরা জুতা পেটা করে দেশ ছাড়া কর। ",Hateful,1
783,আবরারের খুনী ছাত্রলীগ নেতাদের ফাসি চাই। ,Hateful,1
784,এটা কি বাল বানিয়েছো? একদম খুন্তি ছেকা দিয়ে দেব। ,Hateful,1
785,কেনো আনুশকার মত মেয়েদের সাথে এমন হয় ? ,Hateful,1
786,তোমার খোলা হাওয়ায়। আমি ঘুরে ঘুরে যাই। ,Neutral,0
787,বাংলাদেশের প্রগতিশীল মেয়েরা। ,Neutral,0
788,"ইসলাম ধর্ম নিয়ে ঢাবি শিক্ষকের দৃষ্টতা। আসসালামু আলাইকুম, আল্লাহ হাফেজ বলা জামায়াত ও জঙ্গিবাদের শিক্ষা। ",Hateful,1
789,ওর পাছায় জোরে ১০টা লাথি মারেন।,Hateful,1
790,গ্রামের বাড়িতে সন্ধেবেলায়  বিদ্যুৎ চলে যাবার পর। ,Neutral,0
791,যখন পরীক্ষার হলে পকেট নাড়াচাড়া করি। সেটা নকল কি দেখার জন্য মেডাম পকেটে হাত দিয়ে ভুলে টুনটুনি তে হাত দিয়ে ফেলে তখন। ,Neutral,0
792,ছেলেদের ও মেয়েদের ব্রেকআপের পর শান্তনা বানী। ,Neutral,0
793,আমার ফ্রেন্ডদের কাজিন আর আমার কাজিন। ,Neutral,0
794,"বন্ধুর কথায় নাক বন্ধ করে বলছিলাম, চুন দে। ",Neutral,0
795,নানাভাবে বাংলা বইকে হিন্দুধর্ম শিক্ষার বই বানানো হচ্ছে। শিক্ষা ব্যবস্থাকে হিন্দুয়ানীর আলোকে তৈরি করার কী অদ্ভুদ প্রকিয়া। ,Hateful,1
796,কৃত্রিম যৌনাঙ্গ ব্যবহারের কারনেই নিচের দুই অংশ ক্ষত বীক্ষত হয় আনুশকার। ,Hateful,1
797,"স্যার একটু ওয়াশরুমে যাবো,পরীক্ষার সময় কেন যেতে হবে? ",Neutral,0
798,মিগ-২৯ বিমানকে আমেরিকা এতো ভয় পায় কেন? ,Hateful,1
799,"চাকুমেরে মহিলা খুন, এবার বিক্সটনে। ",Hateful,1
800,প্রকৃত একজন ভালোবাসার মানুষ পাওয়া সবার ভাগ্যে থাকে না। ,Neutral,0
801,মায়ানমারে মুসলিম গণ হত্যা বন্ধ করা হউক। ,Hateful,1
802,খানকিদের জন্মঠিক এভাবেই।  শালাগোরে আমি জুতা পিডা করমু। ,Hateful,1
803,"ভারতীয় সিরিয়ালের কান্ড, প্লেন উড়িয়ে হাসির খোরাক নায়িকা। ",Neutral,0
804,তরে মাইরা আমি ঘুমামু।  তোরে না মাইরা আমি ঘুমামু না। ,Hateful,1
805,এলাকার ছোট ভাই যারে আজীবন হাফ লেডিস বইলা ডাকতাম। ,Neutral,0
806,ফেসবুক লাইভে এসে স্ত্রীকে কুপিয়ে হত্যার আসল কারণ এবার জানা গেল। ,Hateful,1
807,"পাড়ায় যখন নতুন কোন মেয়ে আসে তখন আমি, আমাকে এই মালটার সাথে প্রেম করতেই হবে। ",Neutral,0
808,রাজাকারদের বিভৎস যৌন নির্যাতন। কতটুকু জানেন? ,Hateful,1
809,"যখন আমি থাকবো না, কি করবি রে বোকা? ",Neutral,0
810,"মহাফাঁদে মুসলিম বিশ^ , ৯/১১ পরবর্তী যু্দ্ধে ৩ কোটি ২০ লাখ মুসলমানের প্রাণ নিভে গেছে। ",Hateful,1
811,"জীবনেও কিছু না খাওয়ানো বন্ধু যখন আমাকে খেতে দেখে বলে, একা একা খাওয়া তাইলে? ",Neutral,0
812,তুর্কীর ড্রোনের সময় শেষ এস-৩০০ কে ধ্বংস করলো। ,Hateful,1
813,প্রজেক্টরে পড়াতে গিয়ে যখন স্যার ভুলে ১৯-২০ ভিডিও চালু করে ফেলে। ,Neutral,0
814,মেয়ের স্বামী কি তার মার জন্য মাহরাম। মা কি তার মেয়ের স্বামীর সাথে ছেলের মতো আচরণ করতে পারবে। ,Hateful,1
815,"আদর কর নাহলে খাবো না, এমন একটা লাথি দেবো, সব ঢং বেরিয়ে যাবে। ",Hateful,1
816,ক্লাসে এসে জানতে পারি আজকে পড়া ধরবে তাও আবার কৃষি । ,Neutral,0
817,"আর একবার আমার সিজিপিএ জিজ্ঞাসা করে দেখ, গুলি করে দেব। ",Hateful,1
818,"লেখাপড়া কেমন চলছে? খুবই ভাল চলতেছে, চলতে চলতে আমাকে রেখেই অনেক দুরে চলে গেছে যে, এখন আর ধরতেই পারছি না। ",Neutral,0
819,বিবাহযোগ্য বেকার যুবকদের বিবাহের জন্য মুক্ত হস্তে দান করুন। ,Neutral,0
820,ভবা পাগলার গান মা তোর এই ভেজাল সোনা ঘষে নে না কষ্টি পাথরে। ,Hateful,1
821,"এদিকে বাড়িতে রেজাল্টের খবর শুনানোর পর আব্বু আম্মুর রিয়েকশন দেখার পর, এখন আমার অবস্থা কি হবে, ভাবতে থাকা আমি। ",Neutral,0
822,যখন ন্যাকা মামনি তার বয়ফ্রেন্ডকে কুত্তা বলে ডাকে। ,Hateful,1
823,পৌর নির্বাচনে মজলুমের রক্তের উপর ভাসমান নৌকাকে না বলুন।,Hateful,1
824,এই জলাবদ্ধতার জন্য ভারত দায়ী। ,Hateful,1
825,"ঢাকাকে মাত্র দুই ভাগে ভাগ করা হয়েছে, মেজাজ খারাপ হলে কিন্তু টুকরা টুকরা করে ফেলবো। ",Hateful,1
826,"কয়েক মিনিট পর পর রবি কোম্পানি, তোর কি ইন্টারনেট অফার লাগবে?",Neutral,0
827,ইসলাম বিদ্বেষী নাস্তিক ব্লগার আসিফ মহিউদ্দিন-এর ফাঁসি চাই। ,Hateful,1
828,"সাইন্স এর ছাত্রীদের ভবিষ্যৎ, আর্টস এর ছাত্রীদের ভবিষ্যৎ আর কমার্সের ছাত্রীদের ভবিষ্যৎ। ",Neutral,0
829,"হ্যালো দোস্ত, ১ ঘন্টা পর পরীক্ষা তুই কি কি পড়ছিস? আমি তো সাদা শার্টের সাতে জিন্স প্যান্ট পড়ছি। ",Neutral,0
830,"১৪ ফেব্রুয়ারি ১৪৪ ধারা চাই, ভাবছি আমিও যোগ দেব এই দলে। ",Neutral,0
831,"ছেলেরা যেভাবে সেলফি তোলে,  দেখুন এই  পিকচারটিতে। ",Neutral,0
832,"রাগী মেয়েদের দিয়ে বেশি বেশি কাপড় চোপড় ধোয়ানো উচিৎ,  কারন তাদের রাগ যত বাড়বে কাপড় চোপড় তত পরিস্কার হবে।  ",Neutral,0
833,এবার বলো আজ পর্যন্ত কয়টা প্রেম করেছো তুমি?,Neutral,0
834,"আমার ঐসব আত্মীয়দের খুবই ভালো লাগে, যারা চলে যাওয়ার সময় হাতের মুঠোয় জোর করে টাকা গুঁজে দেয়। ",Neutral,0
835,"কি কইতাম, অমানুষের বাচ্চাগরে। কি আর বলা যায় এই অমানুষের বাচ্চাগোরে?",Hateful,1
836,বেবি একটু ভিডিয়ো চ্যাটে আসো না? ঘরে বাবা আছে। ,Neutral,0
837,"কিন্তু যখন দেখতে পাই যে, মমতাদি আমাকে কোনো পাত্তাই দিচ্ছে না, তখন আমি। ",Neutral,0
838,তেমন কিছু না মসজিদে মিলাদের বিরিয়ানি দিবে তাই দৌড়ে যাচ্ছে । ,Neutral,0
839,"দারোয়ান, বন্ধু, মা এবং বান্ধবী সবাই ফাঁস করলেন অজানা গোপন তথ্য। ",Hateful,1
840,শশুর বাড়িতে জামাই কে কেন আদর করে কেন? কারন তারা জানে এই ব্যক্তিই তাদের কাল বৈশাখীকে সামাল দিয়ে রেখেছে। ,Hateful,1
841,"যখন তিনি বলেন যে, বইয়ের সবটুকু পড়ে এসো, খুব উপকার হইল। ",Neutral,0
842,এখানে পতাকার অবমাননা হয়নি! পতাকাকে জায়নামাজ বানিয়ে নামাজ পড়লেই কেবল পতাকার ইজ্জত যায়। ,Hateful,1
843,"অনেক্ষন ভাবার পর লে আমি, না না এবার আর কম্বল এর তল থেইকা বার হমু না কি হবে দেখা যাবে। ",Neutral,0
844,যুবলীগ-প্রভাবশালী যোগসাজশে ১৪ হিন্দু পরিবার উচ্ছেদ। ,Hateful,1
845,"হযরত মোহাম্মদ (সাঃ) কে নিয়ে ব্যঙ্গচিত্র ও আল্লাহর ঘর পবিত্র কারা শরীফকে অবমাননা করায়, শ্রী টিটু রায় এর ফাঁসি চাই দিতে হবে। ",Hateful,1
846,ফজলামির একটা সীমা আছে। চাপা মারার একটা লিমিট আছে|,Neutral,0
847,"এভাবে যদি প্রিয়জনের লাশ পড়ে থাকতে দেখতে না চান, আওয়ামীলীগের বিরুদ্ধে রুখে দাড়ান। ",Hateful,1
848,"উহারা কেউ জানে না কিসের মূর্তি বসছে, জানে না মূর্তিটির নাম কি? মূর্তিটি গ্রিক ধর্মের কিসের দেবী তাও বলতে পারছেন না, তবুও মুসলমানদের বিরোধীতা করতে মূর্তির পক্ষে বলতে হবে এট্ইা হলো কথা। ",Hateful,1
849,আনুশকার মৃত্যুতে মানববন্ধন ৮ দফা দাবি শিক্ষার্থীদের। ,Hateful,1
